"","X1","K_beta","Mean_C1","Mean_C2","N","N_C1","N_C2","N_Tail","pi_C1","pi_C2","pi_Tail","rcc_C1","rcc_C2","rcc_Tail","Scale_Tail","Shape_Tail","tail","Variance_C1","Variance_C2","coverage","K_B","K_BB","karyotype","sample","samplename","Mean_C3","N_C3","pi_C3","rcc_C3","Variance_C3","Mean_Tail","Variance_Tail","purity","ploidy","purity_conf_mad","wgd_status","wgd_uncertain"
"1933",1933,1,0.103314967418467,NA,679,679,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00108665915727752,NA,82,1,0,"2:1","39520be3-a2af-4189-acf4-9d239363333a","39520be3-a2af-4189-acf4-9d239363333a",NA,NA,NA,NA,NA,NA,NA,0.211,2.052,0.006,"no_wgd",FALSE
"1934",1934,1,0.0982394058356903,NA,166,166,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00121746876001559,NA,80,1,0,"2:2","39520be3-a2af-4189-acf4-9d239363333a","39520be3-a2af-4189-acf4-9d239363333a",NA,NA,NA,NA,NA,NA,NA,0.211,2.052,0.006,"no_wgd",FALSE
"1935",1935,1,0.755604825827345,NA,26,14,NA,12,0.551664814579966,NA,0.448335185420034,TRUE,NA,TRUE,0.142899999,4.25583598158654,TRUE,0.0362704976578991,NA,18,2,0,"1:0","39a5d94d-e8c8-4057-be96-362ffbafb94d","39a5d94d-e8c8-4057-be96-362ffbafb94d",NA,NA,NA,NA,NA,0.186790416025973,0.0036342665525128,0.968,1.93,0.012,"no_wgd",FALSE
"1936",1936,2,0.472153361503911,0.122783603963551,2023,1729,294,0,0.855398326904493,0.144601673095507,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.0089957378018417,0.00135009655946813,36,2,0,"1:1","39a5d94d-e8c8-4057-be96-362ffbafb94d","39a5d94d-e8c8-4057-be96-362ffbafb94d",NA,NA,NA,NA,NA,NA,NA,0.968,1.93,0.012,"no_wgd",FALSE
"1937",1937,2,0.488505772166352,0.113847494101013,242,140,102,0,0.612055332107428,0.387944667892572,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.0410853855706733,0.00112196301782012,46,3,0,"1:0","39aee9fc-fa27-4b71-b9e8-43ff34bd3930","39aee9fc-fa27-4b71-b9e8-43ff34bd3930",NA,NA,NA,NA,NA,NA,NA,0.695,1.947,0.016,"no_wgd",FALSE
"1938",1938,1,0.337923097482023,NA,2779,1700,NA,1079,0.58335435765775,NA,0.41664564234225,TRUE,NA,TRUE,0.050599999,1.34307924111691,TRUE,0.00405404160169935,NA,75,1,0,"1:1","39aee9fc-fa27-4b71-b9e8-43ff34bd3930","39aee9fc-fa27-4b71-b9e8-43ff34bd3930",NA,NA,NA,NA,NA,0.198087788804096,Inf,0.695,1.947,0.016,"no_wgd",FALSE
"1939",1939,1,0.337663966897001,NA,192,137,NA,55,0.68618231943677,NA,0.31381768056323,TRUE,NA,TRUE,0.051899999,1.63700417100769,TRUE,0.0111617664353223,NA,92.5,2,0,"2:1","39aee9fc-fa27-4b71-b9e8-43ff34bd3930","39aee9fc-fa27-4b71-b9e8-43ff34bd3930",NA,NA,NA,NA,NA,0.133375131129667,Inf,0.695,1.947,0.016,"no_wgd",FALSE
"1940",1940,1,0.371357454545454,NA,275,275,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0211000204807934,NA,38,3,0,"1:0","39c55051-e1bc-4081-962a-17205645de45","39c55051-e1bc-4081-962a-17205645de45",NA,NA,NA,NA,NA,NA,NA,0.479,1.911,0.001,"no_wgd",FALSE
"1941",1941,2,0.233195363682076,0.092424110589052,3923,3653,270,0,0.922191936958053,0.0778080630419473,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00293608617159223,0.000582267688828717,67,1,0,"1:1","39c55051-e1bc-4081-962a-17205645de45","39c55051-e1bc-4081-962a-17205645de45",NA,NA,NA,NA,NA,NA,NA,0.479,1.911,0.001,"no_wgd",FALSE
"1942",1942,2,0.403213730298883,0.190029587851946,179,22,157,0,0.123952005946057,0.876047994053943,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.00145186036905705,0.00315912651329182,83,2,0,"2:1","39c55051-e1bc-4081-962a-17205645de45","39c55051-e1bc-4081-962a-17205645de45",NA,NA,NA,NA,NA,NA,NA,0.479,1.911,0.001,"no_wgd",FALSE
"1943",1943,2,0.752626743763895,0.286605836257658,885,585,300,0,0.655913446107501,0.344086553892499,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00396772615986381,0.0363967668888327,47,3,0,"1:0","39c6c3b3-4683-4d11-984c-ed589188da65","39c6c3b3-4683-4d11-984c-ed589188da65",NA,NA,NA,NA,NA,NA,NA,0.849,1.892,0.001,"no_wgd",FALSE
"1944",1944,1,0.416088052696892,NA,6493,5007,NA,1486,0.749470672440638,NA,0.250529327559362,TRUE,NA,TRUE,0.050599999,1.03087045456972,TRUE,0.00447295895863468,NA,78,1,0,"1:1","39c6c3b3-4683-4d11-984c-ed589188da65","39c6c3b3-4683-4d11-984c-ed589188da65",NA,NA,NA,NA,NA,1.68970767348298,Inf,0.849,1.892,0.001,"no_wgd",FALSE
"1945",1945,3,0.565237811090977,0.304645257560284,661,217,259,0,0.324207879181223,0.387893475311927,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.00236530820080975,0.00400370971905287,103,3,0,"2:1","39c6c3b3-4683-4d11-984c-ed589188da65","39c6c3b3-4683-4d11-984c-ed589188da65",0.11599377629343,185,0.287898645506849,TRUE,0.00281607931839577,NA,NA,0.849,1.892,0.001,"no_wgd",FALSE
"1946",1946,3,0.858830739770345,0.378010294497703,95,13,48,0,0.136842103924283,0.510425760409395,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00221695791251301,0.00533332743033696,68,3,0,"2:0","39c6c3b3-4683-4d11-984c-ed589188da65","39c6c3b3-4683-4d11-984c-ed589188da65",0.141324244668666,34,0.352732135666322,FALSE,0.00319007734210247,NA,NA,0.849,1.892,0.001,"no_wgd",FALSE
"1947",1947,2,0.36465949230052,0.101310215733998,367,332,35,0,0.90453169654733,0.0954683034526701,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00647054931124515,0.000512436418194654,45,2,0,"1:0","39d38c06-3779-4ca4-b103-1d096f93dae8","39d38c06-3779-4ca4-b103-1d096f93dae8",NA,NA,NA,NA,NA,NA,NA,0.55,1.872,0.012,"no_wgd",FALSE
"1948",1948,2,0.265818331362378,0.0884131739062303,3351,3067,284,0,0.914796411287221,0.0852035887127791,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.00403839624204139,0.00063208562182769,65,2,0,"1:1","39d38c06-3779-4ca4-b103-1d096f93dae8","39d38c06-3779-4ca4-b103-1d096f93dae8",NA,NA,NA,NA,NA,NA,NA,0.55,1.872,0.012,"no_wgd",FALSE
"1949",1949,2,0.457471953175002,0.196430452797733,272,51,221,0,0.175961102265573,0.824038897734427,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.00485866200125858,0.0039192181854504,83.5,2,0,"2:1","39d38c06-3779-4ca4-b103-1d096f93dae8","39d38c06-3779-4ca4-b103-1d096f93dae8",NA,NA,NA,NA,NA,NA,NA,0.55,1.872,0.012,"no_wgd",FALSE
"1950",1950,1,0.310118467820077,NA,133,133,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0176462685359278,NA,19,1,0,"1:0","39e32615-0160-4f13-b330-50748f5d87ed","39e32615-0160-4f13-b330-50748f5d87ed",NA,NA,NA,NA,NA,NA,NA,0.419,1.866,0.005,"no_wgd",FALSE
"1951",1951,1,0.213820728857696,NA,1514,1514,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00586123244273757,NA,31,1,0,"1:1","39e32615-0160-4f13-b330-50748f5d87ed","39e32615-0160-4f13-b330-50748f5d87ed",NA,NA,NA,NA,NA,NA,NA,0.419,1.866,0.005,"no_wgd",FALSE
"1952",1952,1,0.134500948082549,NA,215,215,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00153379343643458,NA,34,1,0,"1:0","3a18aa52-b6e2-4d03-ad05-ef99d653f0e0","3a18aa52-b6e2-4d03-ad05-ef99d653f0e0",NA,NA,NA,NA,NA,NA,NA,0.17,1.932,0.045,"no_wgd",FALSE
"1953",1953,1,0.0862787969425057,NA,3009,3009,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.000681410843218658,NA,67,1,0,"1:1","3a18aa52-b6e2-4d03-ad05-ef99d653f0e0","3a18aa52-b6e2-4d03-ad05-ef99d653f0e0",NA,NA,NA,NA,NA,NA,NA,0.17,1.932,0.045,"no_wgd",FALSE
"1954",1954,1,0.639588173314716,NA,235,198,NA,37,0.81968042503269,NA,0.18031957496731,TRUE,NA,TRUE,0.093799999,1.3867700079657,TRUE,0.0135037553981062,NA,21,1,0,"1:0","3a49a936-c623-11e3-bf01-24c6515278c0","3a49a936-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,0.336321386564049,Inf,0.78,2.195,0.015,"no_wgd",FALSE
"1955",1955,1,0.381835083644161,NA,7952,7233,NA,719,0.891498645735865,NA,0.108501354264135,TRUE,NA,TRUE,0.056299999,1.1575041151781,TRUE,0.00822632135857428,NA,34,1,0,"1:1","3a49a936-c623-11e3-bf01-24c6515278c0","3a49a936-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,0.413750970591043,Inf,0.78,2.195,0.015,"no_wgd",FALSE
"1956",1956,1,0.339542026708562,NA,1273,1273,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0259226244631351,NA,49,3,0,"2:1","3a49a936-c623-11e3-bf01-24c6515278c0","3a49a936-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.78,2.195,0.015,"no_wgd",FALSE
"1957",1957,2,0.861083605528547,0.424404399465293,431,185,184,62,0.42742583756095,0.408754337883027,0.163819824556023,TRUE,FALSE,FALSE,0.074099999,1.49687316797657,TRUE,0.00486947935496459,0.00800283661962648,32,2,0,"2:0","3a49a936-c623-11e3-bf01-24c6515278c0","3a49a936-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,0.223232622324698,Inf,0.78,2.195,0.015,"no_wgd",FALSE
"1958",1958,1,0.199787570621469,NA,177,177,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00700968346132975,NA,43,1,0,"1:0","3a551616-4840-4111-a8c5-b4aa773d82c2","3a551616-4840-4111-a8c5-b4aa773d82c2",NA,NA,NA,NA,NA,NA,NA,0.348,3.043,0.015,"wgd",FALSE
"1959",1959,1,0.17168061117322,NA,231,231,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0033099155978741,NA,50,1,0,"1:1","3a551616-4840-4111-a8c5-b4aa773d82c2","3a551616-4840-4111-a8c5-b4aa773d82c2",NA,NA,NA,NA,NA,NA,NA,0.348,3.043,0.015,"wgd",FALSE
"1960",1960,1,0.179267337852357,NA,4507,4507,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00687143378326641,NA,57,2,0,"2:1","3a551616-4840-4111-a8c5-b4aa773d82c2","3a551616-4840-4111-a8c5-b4aa773d82c2",NA,NA,NA,NA,NA,NA,NA,0.348,3.043,0.015,"wgd",FALSE
"1961",1961,1,0.260687980574667,NA,2471,2471,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0187204534411263,NA,46,2,0,"2:0","3a551616-4840-4111-a8c5-b4aa773d82c2","3a551616-4840-4111-a8c5-b4aa773d82c2",NA,NA,NA,NA,NA,NA,NA,0.348,3.043,0.015,"wgd",FALSE
"1962",1962,1,0.183416157989228,NA,1114,1114,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00710588979277935,NA,64,2,0,"2:2","3a551616-4840-4111-a8c5-b4aa773d82c2","3a551616-4840-4111-a8c5-b4aa773d82c2",NA,NA,NA,NA,NA,NA,NA,0.348,3.043,0.015,"wgd",FALSE
"1963",1963,2,0.720125072244054,0.180208118980211,179,159,20,0,0.889853866188153,0.110146133811847,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.0119425721799996,0.00536772002715461,22,2,0,"1:0","3a5eaed6-fcfd-437a-b61c-fd3725c64717","3a5eaed6-fcfd-437a-b61c-fd3725c64717",NA,NA,NA,NA,NA,NA,NA,0.84,3.912,0.015,"wgd",FALSE
"1964",1964,1,0.409650349726314,NA,359,333,NA,26,0.917422120091457,NA,0.0825778799085431,TRUE,NA,TRUE,0.068199999,1.59696065002884,TRUE,0.00839947381920299,NA,39,1,0,"1:1","3a5eaed6-fcfd-437a-b61c-fd3725c64717","3a5eaed6-fcfd-437a-b61c-fd3725c64717",NA,NA,NA,NA,NA,0.182445383510195,Inf,0.84,3.912,0.015,"wgd",FALSE
"1965",1965,2,0.600555469028377,0.288709128353092,1349,76,1192,81,0.0564300151579836,0.869656130624234,0.0739138542177824,TRUE,FALSE,FALSE,0.052599999,1.41077507694216,TRUE,0.00485501546207068,0.00501699120440347,57,2,0,"2:1","3a5eaed6-fcfd-437a-b61c-fd3725c64717","3a5eaed6-fcfd-437a-b61c-fd3725c64717",NA,NA,NA,NA,NA,0.18065060857339,Inf,0.84,3.912,0.015,"wgd",FALSE
"1966",1966,2,0.583606122836774,0.419788259254206,383,40,311,32,0.179226132039897,0.735246839761213,0.0855270281988896,TRUE,FALSE,FALSE,0.056799999,1.32962972860461,TRUE,0.0629104953930277,0.00565779703232581,39,2,0,"2:0","3a5eaed6-fcfd-437a-b61c-fd3725c64717","3a5eaed6-fcfd-437a-b61c-fd3725c64717",NA,NA,NA,NA,NA,0.229114550968495,Inf,0.84,3.912,0.015,"wgd",FALSE
"1967",1967,2,0.460752543556907,0.222278188231436,344,52,274,18,0.138646673351131,0.802764220265491,0.0585891063833775,FALSE,TRUE,FALSE,0.055599999,3.20040568008315,TRUE,0.0040500752939777,0.00208275456622913,72,2,0,"2:2","3a5eaed6-fcfd-437a-b61c-fd3725c64717","3a5eaed6-fcfd-437a-b61c-fd3725c64717",NA,NA,NA,NA,NA,0.0808680663856009,0.00170224098792425,0.84,3.912,0.015,"wgd",FALSE
"1968",1968,1,0.358489714285715,NA,875,875,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0121672657456327,NA,32,1,0,"1:1","3a6bce45-0431-49d8-82df-b1d9a738e5a6","3a6bce45-0431-49d8-82df-b1d9a738e5a6",NA,NA,NA,NA,NA,NA,NA,0.77,3.314,0.035,"wgd",FALSE
"1969",1969,2,0.558931774775963,0.280121226897464,1194,226,922,46,0.182821918812282,0.756225519467622,0.0609525617200962,FALSE,TRUE,FALSE,0.055599999,1.09724052904989,TRUE,0.00436386372081155,0.00512218324324094,46,2,0,"2:1","3a6bce45-0431-49d8-82df-b1d9a738e5a6","3a6bce45-0431-49d8-82df-b1d9a738e5a6",NA,NA,NA,NA,NA,0.62737803788203,Inf,0.77,3.314,0.035,"wgd",FALSE
"1970",1970,2,0.764880507093583,0.370779975915677,369,90,257,22,0.240716460754244,0.683023819712224,0.0762597195335322,TRUE,FALSE,FALSE,0.062499999,1.32122796819412,TRUE,0.00578262064201577,0.00742213649122294,34,2,0,"2:0","3a6bce45-0431-49d8-82df-b1d9a738e5a6","3a6bce45-0431-49d8-82df-b1d9a738e5a6",NA,NA,NA,NA,NA,0.257065868688629,Inf,0.77,3.314,0.035,"wgd",FALSE
"1971",1971,1,0.312032705479452,NA,584,584,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0170357983995297,NA,60,2,0,"2:2","3a6bce45-0431-49d8-82df-b1d9a738e5a6","3a6bce45-0431-49d8-82df-b1d9a738e5a6",NA,NA,NA,NA,NA,NA,NA,0.77,3.314,0.035,"wgd",FALSE
"1972",1972,1,0.308579190751445,NA,346,346,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.027855020780848,NA,46,2,0,"1:0","3a81f733-b3a3-4578-b925-a663612bc92c","3a81f733-b3a3-4578-b925-a663612bc92c",NA,NA,NA,NA,NA,NA,NA,0.86,1.886,0.01,"no_wgd",FALSE
"1973",1973,2,0.432993457273088,0.143672764683827,1895,962,933,0,0.502275109126036,0.497724890873964,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00479916293800818,0.00356136663361039,58,2,0,"1:1","3a81f733-b3a3-4578-b925-a663612bc92c","3a81f733-b3a3-4578-b925-a663612bc92c",NA,NA,NA,NA,NA,NA,NA,0.86,1.886,0.01,"no_wgd",FALSE
"1974",1974,2,0.407842764742138,0.13642969543512,46,27,19,0,0.597479639575914,0.402520360424086,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00538356181710317,0.00385348077069382,66,2,0,"2:1","3a81f733-b3a3-4578-b925-a663612bc92c","3a81f733-b3a3-4578-b925-a663612bc92c",NA,NA,NA,NA,NA,NA,NA,0.86,1.886,0.01,"no_wgd",FALSE
"1975",1975,1,0.270426314893167,NA,20,20,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0236933230825277,NA,54,3,0,"2:0","3a81f733-b3a3-4578-b925-a663612bc92c","3a81f733-b3a3-4578-b925-a663612bc92c",NA,NA,NA,NA,NA,NA,NA,0.86,1.886,0.01,"no_wgd",FALSE
"1976",1976,2,0.512836754612516,0.110793083047932,140,89,51,0,0.656134626042856,0.343865373957144,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.0375302820059171,0.00125207218260138,37.5,3,0,"1:0","3ace181a-23bd-424e-a87e-e0c01a2a2cb8","3ace181a-23bd-424e-a87e-e0c01a2a2cb8",NA,NA,NA,NA,NA,NA,NA,0.74,1.81,0.008,"no_wgd",FALSE
"1977",1977,1,0.360827461377688,NA,1078,606,NA,472,0.522851591646757,NA,0.477148408353243,TRUE,NA,TRUE,0.050599999,1.21073083860192,TRUE,0.00396673862786047,NA,68,1,0,"1:1","3ace181a-23bd-424e-a87e-e0c01a2a2cb8","3ace181a-23bd-424e-a87e-e0c01a2a2cb8",NA,NA,NA,NA,NA,0.290716724846594,Inf,0.74,1.81,0.008,"no_wgd",FALSE
"1978",1978,1,0.234702124645892,NA,706,706,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0105539734940695,NA,48,2,0,"1:0","3ad44032-01fb-4f84-b880-f01bb13a4359","3ad44032-01fb-4f84-b880-f01bb13a4359",NA,NA,NA,NA,NA,NA,NA,0.46,1.475,0.008,"no_wgd",TRUE
"1979",1979,1,0.199697107438016,NA,968,968,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0068704978635339,NA,60,2,0,"1:1","3ad44032-01fb-4f84-b880-f01bb13a4359","3ad44032-01fb-4f84-b880-f01bb13a4359",NA,NA,NA,NA,NA,NA,NA,0.46,1.475,0.008,"no_wgd",TRUE
"1980",1980,1,0.176730303030303,NA,33,33,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0038316633241506,NA,69,1,0,"2:1","3ad44032-01fb-4f84-b880-f01bb13a4359","3ad44032-01fb-4f84-b880-f01bb13a4359",NA,NA,NA,NA,NA,NA,NA,0.46,1.475,0.008,"no_wgd",TRUE
"1981",1981,2,0.875536920229096,0.303563153052747,56,13,43,0,0.233020284238495,0.766979715761505,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00527029783835382,0.013290834103432,17,2,0,"1:0","3ae3ce4a-54ec-4c3b-83f2-845696ea0fa1","3ae3ce4a-54ec-4c3b-83f2-845696ea0fa1",NA,NA,NA,NA,NA,NA,NA,0.93,2.511,0.015,"wgd",FALSE
"1982",1982,2,0.435558913965715,0.159445411370108,410,132,278,0,0.335051160974891,0.664948839025109,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.0128351488006834,0.00313282972804643,33,2,0,"1:1","3ae3ce4a-54ec-4c3b-83f2-845696ea0fa1","3ae3ce4a-54ec-4c3b-83f2-845696ea0fa1",NA,NA,NA,NA,NA,NA,NA,0.93,2.511,0.015,"wgd",FALSE
"1983",1983,2,0.304949693900445,0.122295365179894,544,218,326,0,0.405041188540277,0.594958811459723,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00678740383526834,0.00152283904431156,47,2,0,"2:1","3ae3ce4a-54ec-4c3b-83f2-845696ea0fa1","3ae3ce4a-54ec-4c3b-83f2-845696ea0fa1",NA,NA,NA,NA,NA,NA,NA,0.93,2.511,0.015,"wgd",FALSE
"1984",1984,1,0.272619072164948,NA,194,194,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0318972655640876,NA,32,3,0,"2:0","3ae3ce4a-54ec-4c3b-83f2-845696ea0fa1","3ae3ce4a-54ec-4c3b-83f2-845696ea0fa1",NA,NA,NA,NA,NA,NA,NA,0.93,2.511,0.015,"wgd",FALSE
"1985",1985,1,0.157911693548387,NA,248,248,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00877148103261577,NA,63,2,0,"2:2","3ae3ce4a-54ec-4c3b-83f2-845696ea0fa1","3ae3ce4a-54ec-4c3b-83f2-845696ea0fa1",NA,NA,NA,NA,NA,NA,NA,0.93,2.511,0.015,"wgd",FALSE
"1986",1986,3,0.5,0.317303408448337,275,13,177,0,0.0472727272727269,0.68971868391001,0,FALSE,TRUE,FALSE,NA,NA,FALSE,1e-09,0.017697804667507,35,2,0,"1:0","3afae3fb-2d87-4724-a589-d31cce1f4c28","3afae3fb-2d87-4724-a589-d31cce1f4c28",0.100129816111221,85,0.263008588817263,TRUE,0.00058719137176617,NA,NA,0.464,1.883,0.012,"no_wgd",FALSE
"1987",1987,2,0.219838054685548,0.0816105456942825,3703,2860,843,0,0.774602040852657,0.225397959147343,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.0037025221406911,0.000375699739726708,59,2,0,"1:1","3afae3fb-2d87-4724-a589-d31cce1f4c28","3afae3fb-2d87-4724-a589-d31cce1f4c28",NA,NA,NA,NA,NA,NA,NA,0.464,1.883,0.012,"no_wgd",FALSE
"1988",1988,1,0.3392416,NA,500,500,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.01464970010944,NA,33,1,0,"1:0","3afb3f57-545a-4ed5-9461-2fcb28d89399","3afb3f57-545a-4ed5-9461-2fcb28d89399",NA,NA,NA,NA,NA,NA,NA,0.461,1.952,0.009,"no_wgd",FALSE
"1989",1989,1,0.220691812808478,NA,4733,4733,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00419917502227665,NA,50,1,0,"1:1","3afb3f57-545a-4ed5-9461-2fcb28d89399","3afb3f57-545a-4ed5-9461-2fcb28d89399",NA,NA,NA,NA,NA,NA,NA,0.461,1.952,0.009,"no_wgd",FALSE
"1990",1990,2,0.379520455876429,0.185766428330943,850,239,611,0,0.259912767904278,0.740087232095721,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00225698235400274,0.00336820593428898,61,2,0,"2:1","3afb3f57-545a-4ed5-9461-2fcb28d89399","3afb3f57-545a-4ed5-9461-2fcb28d89399",NA,NA,NA,NA,NA,NA,NA,0.461,1.952,0.009,"no_wgd",FALSE
"1991",1991,1,0.34773194160584,NA,3425,3425,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0274793237797338,NA,43,3,0,"1:0","3b02a7a7-e5bc-4e77-b691-521603630b00","3b02a7a7-e5bc-4e77-b691-521603630b00",NA,NA,NA,NA,NA,NA,NA,0.609,1.811,0.006,"no_wgd",TRUE
"1992",1992,1,0.272787711720863,NA,11808,11808,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00783547165878812,NA,56,2,0,"1:1","3b02a7a7-e5bc-4e77-b691-521603630b00","3b02a7a7-e5bc-4e77-b691-521603630b00",NA,NA,NA,NA,NA,NA,NA,0.609,1.811,0.006,"no_wgd",TRUE
"1993",1993,1,0.289553724247227,NA,631,631,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0268046282547512,NA,77,3,0,"2:1","3b02a7a7-e5bc-4e77-b691-521603630b00","3b02a7a7-e5bc-4e77-b691-521603630b00",NA,NA,NA,NA,NA,NA,NA,0.609,1.811,0.006,"no_wgd",TRUE
"1994",1994,2,0.61086975751833,0.300110258476192,313,151,112,50,0.476482023390009,0.333846034089226,0.189671942520765,FALSE,TRUE,FALSE,0.061699999,1.65694644772981,TRUE,0.00293952298585749,0.00643747542735428,59,2,0,"2:0","3b02a7a7-e5bc-4e77-b691-521603630b00","3b02a7a7-e5bc-4e77-b691-521603630b00",NA,NA,NA,NA,NA,0.155619372813824,Inf,0.609,1.811,0.006,"no_wgd",TRUE
"1995",1995,2,0.697143629360272,0.246102051494435,1354,936,418,0,0.666195626687026,0.333804373312974,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0145082421556319,0.0108406702133941,25,2,0,"1:0","3b41cb48-c623-11e3-bf01-24c6515278c0","3b41cb48-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.826,1.959,0.006,"no_wgd",TRUE
"1996",1996,1,0.357525053487377,NA,4674,4674,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0173695444493447,NA,39,2,0,"1:1","3b41cb48-c623-11e3-bf01-24c6515278c0","3b41cb48-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.826,1.959,0.006,"no_wgd",TRUE
"1997",1997,1,0.319487148819135,NA,544,544,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0309928524275445,NA,48,3,0,"2:1","3b41cb48-c623-11e3-bf01-24c6515278c0","3b41cb48-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.826,1.959,0.006,"no_wgd",TRUE
"1998",1998,2,0.805916797716482,0.39792515397359,205,27,149,29,0.131649287911934,0.703159735468347,0.165190976619719,TRUE,FALSE,FALSE,0.074599999,1.4873364371533,TRUE,0.00558465474469878,0.00841178785092266,43,2,0,"2:0","3b41cb48-c623-11e3-bf01-24c6515278c0","3b41cb48-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,0.227676997378707,Inf,0.826,1.959,0.006,"no_wgd",TRUE
"1999",1999,2,0.344617130211239,0.103280499569919,337,142,195,0,0.422781061203866,0.577218938796134,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00714153075668174,0.000832391661571188,35,2,0,"1:1","3b4ff158-c6d8-4a26-9568-0634ddb4a609","3b4ff158-c6d8-4a26-9568-0634ddb4a609",NA,NA,NA,NA,NA,NA,NA,0.714,1.996,0.013,"no_wgd",FALSE
"2000",2000,2,0.408914943720508,0.157717959862898,1199,1107,92,0,0.912918964992056,0.0870810350079441,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00599483246821439,0.00546283042395129,41,2,0,"1:0","3b526846-72d6-4e10-b7cd-8cdb45a92a1c","3b526846-72d6-4e10-b7cd-8cdb45a92a1c",NA,NA,NA,NA,NA,NA,NA,0.58,1.895,0,"no_wgd",FALSE
"2001",2001,1,0.286421967220213,NA,5714,5487,NA,227,0.947576249538958,NA,0.0524237504610422,TRUE,NA,TRUE,0.050799999,1.2823810734672,TRUE,0.00427424634339964,NA,58,1,0,"1:1","3b526846-72d6-4e10-b7cd-8cdb45a92a1c","3b526846-72d6-4e10-b7cd-8cdb45a92a1c",NA,NA,NA,NA,NA,0.230698737878833,Inf,0.58,1.895,0,"no_wgd",FALSE
